"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jun 08 13:22:32 GMT 2022","Wed Jun 08 13:22:36 GMT 2022","4109","","TelexTest","","TelexTest","TestNavigation","TestNavigation()",""
